1,202003,10000,18,0.0,20,2.0,10001,29,100.0,31,1.0,10002,32,17.0,34,6406.0,10003,39,100.0,40,6395.0,10004,27,3975.0,25,1.0,10005,25,1.0,43,6040.0,10006,27,3975.0,25,1.0,10007,58,2589.0,25,1.0,10008,27,3975.0,25,1.0,10009,68,25.0,70,6204.0,10010,27,3975.0,25,1.0,10011,96,1.0,27,3975.0,10005,45,2539.0,51,20.0,10012,27,3975.0,25,1.0,10009,73,10.0,72,0.0,10013,99,1.0,27,3975.0,10010,27,3975.0,25,1.0,10011,27,3975.0,96,1.0,10005,43,6040.0,25,1.0,10014,27,3975.0,25,1.0,10015,112,100.0,113,6285.0,10016,115,1.0,116,6130.0,10005,53,6136.0,51,30.0,10010,91,227.0,84,10.0,10011,27,3975.0,96,1.0,10005,53,6136.0,45,234.0,10015,25,1.0,27,3975.0,10010,27,3975.0,25,1.0,10011,96,1.0,27,3975.0,10004,25,1.0,27,3975.0,10005,47,6048.0,27,3975.0,10017,27,3975.0,25,1.0,10009,73,10.0,72,0.0,10015,113,6285.0,25,1.0,10016,125,200.0,121,6030.0,10018,27,3975.0,25,1.0,10019,27,3975.0,25,1.0,10020,151,1.0,27,3975.0,10021,27,3975.0,25,1.0,10022,152,50.0,153,0.0
2,202003,10023,155,3620.0,102,5483.0,10024,158,1.0,159,0.0,10025,27,3975.0,162,100.0,10026,164,1.0,165,25.0,10027,166,3895.0,27,3975.0,10028,169,3468.0,171,1.0,10029,178,4173.0,27,3975.0,10030,206,205.0,27,3975.0,10029,27,3975.0,178,4173.0,10031,27,3975.0,221,1.0,10032,27,3975.0,224,1.0,10033,182,3536.0,225,3534.0,10034,230,1.0,27,3975.0,10035,237,1.0,27,3975.0,10036,182,3536.0,243,80.0,10037,261,1.0,262,195.0,10038,263,1900.0,264,40.0,10036,249,100.0,250,527.0,10039,27,3975.0,222,650.0,10040,278,22.0,268,119.0,10035,27,3975.0,238,3754.0,10041,285,0.0,27,3975.0
3,202003,10000,20,4.0,22,12.0,10042,27,3975.0,25,1.0,10001,31,1.0,27,3975.0,10043,288,3670.0,27,3975.0,10044,25,1.0,27,3975.0,10014,25,1.0,27,3975.0,10009,74,6199.0,25,1.0,10044,27,3975.0,25,1.0,10001,27,3975.0,31,1.0,10045,295,1.0,27,3975.0,10046,297,1.0,27,3975.0,10047,27,3975.0,299,6198.0,10048,25,1.0,27,3975.0,10049,25,1.0,27,3975.0,10050,25,1.0,27,3975.0,10051,27,3975.0,25,1.0,10052,337,282.0,27,3975.0,10053,27,3975.0,25,1.0,10054,25,1.0,341,54.0,10055,27,3975.0,343,5527.0,10056,27,3975.0,350,282.0,10057,27,3975.0,356,150.0,10058,27,3975.0,364,3.0,10005,27,3975.0,25,1.0,10022,27,3975.0,153,0.0,10059,27,3975.0,25,1.0,10045,27,3975.0,295,1.0,10057,358,5247.0,357,1.0,10005,53,6141.0,49,29.0,10012,25,1.0,27,3975.0,10060,379,1.0,380,3110.76,10061,400,6238.0,402,1.0,10062,27,3975.0,25,1.0,10060,27,3975.0,379,1.0,10062,27,3975.0,25,1.0,10009,74,6202.0,76,1.0,10063,410,1.0,0.0,0.0,10060,384,10.0,390,6418.0,10009,72,0.0,70,6205.0,10063,410,1.0,0.0,0.0,10060,382,3111.3,384,10.0,10012,27,3975.0,25,1.0,10005,53,6141.0,45,3201.0,10012,27,3975.0,25,1.0,10060,27,3975.0,388,6416.0,10012,25,1.0,27,3975.0,10005,27,3975.0,25,1.0,10012,27,3975.0,25,1.0,10005,27,3975.0,25,1.0,10012,25,1.0,27,3975.0,10005,27,3975.0,25,1.0,10016,27,3975.0,25,1.0,10062,27,3975.0,25,1.0,10005,51,338.0,49,10.0,10012,27,3975.0,25,1.0,10060,379,1.0,27,3975.0,10061,402,1.0,400,6239.0,10060,388,6416.0,386,0.5,10012,27,3975.0,25,1.0,10064,443,6386.0,445,65.0,10061,403,4.0,27,3975.0,10064,27,3975.0,446,1.0,10044,27,3975.0,25,1.0,10009,72,70.0,70,6205.0,10044,27,3975.0,25,1.0,10064,446,1.0,445,78.0,10016,116,6128.0,118,0.2,10065,25,1.0,27,3975.0,10016,116,6128.0,127,90.0,10066,27,3975.0,25,1.0,10016,127,263.0,27,3975.0,10056,350,114.0,27,3975.0,10016,115,0.6,116,6128.0,10058,27,3975.0,25,1.0,10056,27,3975.0,351,5258.0,10057,358,5247.0,357,1.0,10067,27,3975.0,25,1.0,10005,43,6039.0,25,1.0,10052,337,324.0,27,3975.0,10068,483,1.0,27,3975.0,10016,27,3975.0,25,1.0,10069,27,3975.0,25,1.0,10016,27,3975.0,25,1.0,10067,25,1.0,27,3975.0,10056,27,3975.0,350,190.0,10057,27,3975.0,356,85.0,10070,496,1.0,27,3975.0,10058,27,3975.0,364,3.0,10071,497,6275.0,499,5965.0,10057,357,1.0,358,5247.0,10071,27,3975.0,25,1.0,10057,358,5247.0,357,1.0,10071,27,3975.0,25,1.0,10061,27,3975.0,403,5.0,10071,497,6275.0,505,275.0,10061,400,6238.0,403,5.0,10056,350,150.0,27,3975.0,10059,27,3975.0,25,1.0,10012,27,3975.0,25,1.0,10056,354,5253.0,350,190.0,10009,74,6202.0,25,1.0,10072,27,3975.0,25,1.0,10071,27,3975.0,505,355.0,10012,25,1.0,27,3975.0,10060,382,3331.84,379,1.0,10061,27,3975.0,403,5.0,10060,27,3975.0,388,6416.0,10072,27,3975.0,25,1.0,10061,403,5.0,400,6238.0,10071,27,3975.0,25,1.0,10012,25,1.0,27,3975.0,10060,27,3975.0,388,6416.0,10072,27,3975.0,25,1.0,10065,27,3975.0,25,1.0,10073,535,5947.0,537,5955.0,10061,403,5.0,400,6238.0,10073,535,5947.0,537,5955.0,10058,27,3975.0,25,1.0,10061,400,6238.0,402,1.0,10056,353,1.0,350,380.0,10057,358,5247.0,357,1.0,10067,25,1.0,27,3975.0,10005,47,6049.0,45,550.0,10061,400,6238.0,402,1.0,10057,357,1.0,360,1568.0,10005,27,3975.0,25,1.0,10061,403,5.0,27,3975.0,10005,53,6135.0,27,3975.0,10057,356,65.0,27,3975.0,10005,47,6049.0,45,2502.0,10044,25,1.0,27,3975.0,10009,70,6205.0,68,20.0,10044,25,1.0,27,3975.0,10068,27,3975.0,483,1.0,10009,70,6205.0,68,40.0,10061,402,1.0,400,6238.0,10016,116,6128.0,115,0.3,10061,400,6238.0,402,1.0,10016,115,0.9,116,6128.0,10069,27,3975.0,25,1.0,10016,115,0.5,118,3.2,10067,27,3975.0,25,1.0,10069,27,3975.0,25,1.0,10070,27,3975.0,496,1.0,10056,27,3975.0,350,380.0,10057,27,3975.0,358,5247.0,10061,403,5.0,27,3975.0,10058,27,3975.0,25,1.0,10071,505,42.0,497,6274.0,10061,27,3975.0,403,5.0,10071,504,40.0,505,312.0,10059,25,1.0,27,3975.0,10012,25,1.0,27,3975.0,10074,595,10.0,596,6383.0,10061,403,5.0,27,3975.0,10074,600,0.3,601,0.2,10061,27,3975.0,402,1.0,10074,596,6383.0,603,1.0,10043,102,5483.0,27,3975.0,10009,25,1.0,74,6202.0,10074,604,3124.5,603,1.0,10064,446,1.0,445,66.0,10061,403,5.0,400,6238.0,10064,27,3975.0,446,1.0,10072,25,1.0,27,3975.0,10073,535,5947.0,537,5955.0,10065,27,3975.0,25,1.0,10072,27,3975.0,25,1.0,10073,539,60.0,542,1.0,10061,27,3975.0,403,5.0,10073,535,5947.0,537,5955.0,10056,27,3975.0,350,150.0,10073,535,5947.0,537,5955.0,10058,27,3975.0,25,1.0,10061,400,6238.0,402,1.0,10056,353,1.0,354,5253.0,10057,27,3975.0,356,372.0,10058,27,3975.0,25,1.0,10005,49,52.0,51,52.0,10061,27,3975.0,402,1.0,10005,25,1.0,53,6135.0,10068,483,1.0,27,3975.0,10016,25,1.0,119,6022.0,10061,27,3975.0,400,6238.0,10016,125,1118.0,127,110.0,10069,25,1.0,27,3975.0,10016,115,0.5,118,2.8,10061,27,3975.0,402,1.0,10016,125,3430.0,118,3.4,10058,364,3.0,25,1.0,10069,25,1.0,27,3975.0,10056,350,172.0,353,1.0,10057,360,3500.0,27,3975.0,10066,27,3975.0,25,1.0,10075,654,3466.0,27,3975.0,10058,27,3975.0,364,3.0,10071,503,94.0,501,5974.0,10061,403,5.0,400,6238.0,10071,27,3975.0,25,1.0,10059,25,1.0,27,3975.0,10073,535,5947.0,537,5955.0,10012,27,3975.0,25,1.0,10074,595,10.0,596,6383.0,10009,27,3975.0,25,1.0,10074,604,3125.15,602,3121.0,10072,27,3975.0,25,1.0,10073,537,5955.0,535,5947.0,10012,27,3975.0,25,1.0,10062,25,1.0,27,3975.0,10071,25,1.0,499,5966.0,10074,603,1.0,604,3125.35,10072,25,1.0,27,3975.0,10073,546,1.01,547,0.1,10076,27,3975.0,679,9.0,10071,27,3975.0,499,5965.0,10012,27,3975.0,25,1.0,10074,596,6383.0,595,10.0,10072,25,1.0,27,3975.0,10073,542,0.1,544,6269.0,10062,25,1.0,27,3975.0,10071,25,1.0,497,6274.0,10012,25,1.0,27,3975.0,10009,25,1.0,68,9.0,10074,596,6383.0,595,10.0,10072,27,3975.0,25,1.0,10065,27,3975.0,25,1.0,10073,539,60.0,537,5955.0,10061,403,5.0,27,3975.0,10073,542,1.1,535,5947.0,10061,402,1.0,403,5.0,10073,535,5947.0,546,1.01,10058,364,3.0,27,3975.0,10071,25,1.0,505,80.0,10061,402,1.0,27,3975.0,10071,501,5974.0,504,40.0,10059,27,3975.0,25,1.0,10012,27,3975.0,25,1.0,10009,74,6202.0,25,1.0,10074,595,10.0,600,0.5,10070,27,3975.0,496,1.0,10072,27,3975.0,25,1.0,10065,25,1.0,27,3975.0,10077,27,3975.0,25,1.0,10073,537,5955.0,540,6267.0,10061,403,5.0,400,6238.0,10073,540,6267.0,548,189.0,10078,27,3975.0,25,1.0,10073,539,92.0,542,3.5,10058,27,3975.0,364,3.0,10071,27,3975.0,25,1.0,10061,27,3975.0,403,5.0,10071,25,1.0,499,5965.0,10061,402,1.0,400,6238.0,10071,505,300.0,497,6274.0,10059,27,3975.0,25,1.0,10012,27,3975.0,25,1.0,10062,25,1.0,27,3975.0,10074,595,10.0,596,6383.0,10009,73,10.0,72,10.0,10022,154,1.0,152,100.0
3,202003,10079,713,4932.0,715,1.0,10080,159,450.0,160,450.0,10079,713,4932.0,715,1.0,10081,722,1.0,723,4905.0,10082,727,4450.0,713,4932.0,10079,715,1.0,713,4932.0,10083,730,1.0,731,5067.0,10079,713,4932.0,715,1.0,10084,285,0.0,733,4792.0
3,202003,10000,27,3975.0,25,1.0,10085,737,3699.0,27,3975.0,10086,740,40.0,741,1.0,10063,27,3975.0,25,1.0,10087,27,3975.0,751,1.0,10086,741,1.0,744,0.0,10062,25,1.0,27,3975.0,10009,79,1.0,68,1.0,10086,745,0.0,740,0.0,10047,27,3975.0,299,6198.0,10088,759,1.0,27,3975.0,10049,25,1.0,27,3975.0,10050,27,3975.0,303,6234.0,10089,760,36.5,762,1.0,10013,100,3566.0,99,1.0,10017,146,5365.0,25,1.0,10009,73,40.0,76,1.0,10016,118,0.4,115,0.4,10056,353,1.0,354,5254.0,10016,116,6128.0,127,255.0,10090,27,3975.0,25,1.0,10003,42,1.0,39,100.0,10013,99,1.0,102,5484.0,10056,353,1.0,351,5257.0,10057,358,5247.0,357,1.0,10042,27,3975.0,27,3975.0,10091,784,5567.0,786,1.0,10092,787,6014.0,789,60.0,10093,801,1.0,102,5483.0,10001,31,1.0,29,100.0,10092,792,6147.0,791,100.0,10094,810,40.0,25,1.0,10022,154,1.0,27,3975.0
4,202003,10095,27,3975.0,25,1.0,10000,24,0.5,22,0.5,10017,27,3975.0,146,5365.0,10009,27,3975.0,25,1.0,10096,27,3975.0,25,1.0,10063,410,1.0,0.0,0.0,10000,27,3975.0,25,1.0,10097,27,3975.0,816,1.0,10098,0.0,0.0,0.0,0.0,10001,27,3975.0,29,60.0,10045,27,3975.0,295,1.0,10046,27,3975.0,297,1.0,10099,27,3975.0,25,1.0,10066,27,3975.0,25,1.0,10001,27,3975.0,29,100.0,10047,27,3975.0,301,1.0,10002,27,3975.0,32,30.0,10049,27,3975.0,25,1.0,10050,302,60.0,25,1.0,10100,27,3975.0,25,1.0,10016,119,6022.0,118,0.2,10052,27,3975.0,338,1.0,10091,784,5567.0,786,1.0,10092,791,100.0,790,10.0,10006,25,1.0,27,3975.0,10101,27,3975.0,828,1.0,10092,789,40.0,790,50.0,10014,27,3975.0,25,1.0,10007,59,6108.0,63,1410.0,10092,796,1997.0,794,6010.0,10102,25,1.0,27,3975.0,10052,337,307.0,27,3975.0,10103,843,2925.0,25,1.0,10104,27,3975.0,845,1.0,10105,27,3975.0,25,1.0,10094,814,14.0,25,1.0,10106,25,1.0,27,3975.0,10107,847,28.0,27,3975.0,10022,27,3975.0,152,20.0,10006,25,1.0,27,3975.0,10007,25,1.0,27,3975.0,10108,27,3975.0,25,1.0,10109,850,2.0,27,3975.0,10110,27,3975.0,852,2.0,10111,27,3975.0,25,1.0,10112,27,3975.0,854,1.0,10022,27,3975.0,152,100.0
2,202003,10024,158,1.0,160,2.0,10026,27,3975.0,164,1.0,10027,27,3975.0,168,1.0,10028,174,3471.0,173,0.0,10113,857,1.0,27,3975.0,10043,27,3975.0,288,3669.0,10114,859,1.0,27,3975.0,10115,866,0.0,268,119.0,10113,857,1.0,27,3975.0,10028,27,3975.0,172,28.3,10093,27,3975.0,801,1.0,10028,171,1.0,27,3975.0,10029,180,356.0,186,1.0,10116,884,4367.0,886,1.0,10032,224,1.0,27,3975.0,10117,888,3722.0,890,310.0,10118,233,30.0,894,139.0,10075,656,1.0,27,3975.0,10118,894,138.0,233,65.0,10119,912,100.0,913,294.0,10113,27,3975.0,857,1.0,10043,290,1.0,27,3975.0,10114,861,379.0,863,117.0,10115,192,2.0,865,2.0,10113,857,1.0,27,3975.0,10120,193,1.0,921,5127.0,10035,27,3975.0,238,3754.0,10117,190,123.0,888,3722.0,10118,899,1.0,900,4138.0,10121,27,3975.0,937,1.0,10041,285,0.0,27,3975.0
2,202003,10095,27,3975.0,25,1.0,10000,18,0.0,20,6.0,10042,25,1.0,27,3975.0,10086,27,3975.0,741,1.0,10062,25,1.0,27,3975.0,10009,70,6204.0,68,17.0,10063,410,1.0,0.0,0.0,10009,72,0.0,70,6204.0,10086,740,1.0,745,0.0,10001,29,30.0,31,1.0,10047,299,6198.0,301,1.0,10048,27,3975.0,25,1.0,10051,25,1.0,305,5985.0,10104,846,50.0,845,1.0,10051,307,162.0,305,5985.0,10052,337,165.0,27,3975.0,10053,25,1.0,27,3975.0,10055,27,3975.0,343,5527.0,10005,43,6041.0,45,100.0,10122,27,3975.0,25,1.0,10050,27,3975.0,25,1.0,10123,27,3975.0,25,1.0,10016,119,6023.0,25,1.0,10091,784,5567.0,786,1.0,10092,791,100.0,792,6147.0,10052,27,3975.0,337,330.0,10124,27,3975.0,953,330.0,10102,27,3975.0,25,1.0,10103,27,3975.0,844,165.0,10094,27,3975.0,25,1.0,10022,27,3975.0,153,0.0
5,202004,10125,736,40.0,956,4819.0,10126,959,4810.0,736,70.0,10127,962,4828.0,964,1.0,10128,965,66.0,966,150.0,10129,964,1.0,976,1.0,10130,969,24.8,268,119.0,10131,736,20.0,985,4873.0,10132,988,1.0,989,4882.0
6,202004,10133,27,3975.0,991,0.0,10009,77,1.02,79,8.0,10001,27,3975.0,31,1.0,10134,993,1.0,994,4.0,10047,27,3975.0,299,6198.0,10002,27,3975.0,32,21.5,10016,116,6128.0,127,1.0,10135,998,3706.0,102,5483.0,10016,121,6030.0,125,19.0,10061,27,3975.0,402,1.0,10016,125,29.0,27,3975.0,10061,403,5.0,27,3975.0,10056,351,5257.0,353,1.0,10057,27,3975.0,357,1.0,10004,25,1.0,27,3975.0,10005,45,640.0,47,6049.0,10061,402,1.0,400,6238.0,10136,1004,6325.0,27,3975.0,10061,400,6238.0,403,5.0,10136,1008,1.0,1010,6330.0,10073,548,700.0,540,6268.0,10061,402,1.0,400,6238.0,10137,25,1.0,27,3975.0,10004,25,1.0,27,3975.0,10071,497,6275.0,499,5966.0,10012,27,3975.0,25,1.0,10073,547,0.3,542,0.3,10005,27,3975.0,25,1.0,10016,27,3975.0,25,1.0,10061,402,1.0,400,6238.0,10138,27,3975.0,1015,3570.0,10056,27,3975.0,350,200.0,10057,358,5247.0,360,950.0,10071,27,3975.0,25,1.0,10139,27,3975.0,25,1.0,10061,27,3975.0,402,1.0,10139,27,3975.0,25,1.0,10140,27,3975.0,1022,20.0,10061,400,6238.0,402,1.0,10140,27,3975.0,1023,1.0,10061,400,6238.0,27,3975.0,10141,27,3975.0,25,1.0,10073,546,1.02,544,6269.0,10061,403,5.0,402,1.0,10056,351,5258.0,27,3975.0,10057,357,1.0,27,3975.0,10005,45,820.0,43,6040.0,10142,1041,4.0,1042,1.1,10016,115,0.1,118,0.1,10011,96,1.0,27,3975.0,10005,43,6040.0,53,6141.0,10142,25,1.0,1042,1.1,10011,27,3975.0,96,1.0,10005,47,6049.0,45,725.0,10016,118,0.3,115,0.3,10056,354,5253.0,350,100.0,10057,27,3975.0,356,50.0,10005,43,6040.0,25,1.0,10105,25,1.0,27,3975.0,10107,847,5.5,27,3975.0,10022,153,0.0,27,3975.0
7,202004,10095,27,3975.0,25,1.0,10097,27,3975.0,25,1.0,10001,27,3975.0,31,1.0,10100,993,1.0,994,4.0,10001,29,100.0,31,1.0,10047,301,1.0,27,3975.0,10049,27,3975.0,25,1.0,10050,27,3975.0,302,90.0,10087,27,3975.0,751,1.0,10057,358,5247.0,360,3300.0,10005,53,6141.0,51,10.0,10050,27,3975.0,25,1.0,10005,27,3975.0,25,1.0,10052,27,3975.0,27,3975.0,10012,27,3975.0,25,1.0,10009,25,1.0,74,6199.0,10016,121,6030.0,119,6022.0,10143,1064,3548.0,27,3975.0,10016,121,6030.0,118,2.4,10144,1068,1.0,27,3975.0,10087,27,3975.0,751,1.0,10145,25,1.0,27,3975.0,10105,25,1.0,27,3975.0,10019,27,3975.0,25,1.0,10049,25,1.0,27,3975.0,10050,303,6234.0,302,90.0,10145,25,1.0,27,3975.0,10005,53,6141.0,51,85.0,10087,751,1.0,27,3975.0,10105,25,1.0,27,3975.0,10107,848,17.0,847,27.0,10087,751,1.0,27,3975.0,10122,27,3975.0,25,1.0,10087,27,3975.0,751,1.0,10063,410,1.0,0.0,0.0,10087,27,3975.0,751,1.0,10063,410,1.0,0.0,0.0,10087,751,1.0,27,3975.0,10063,410,1.0,0.0,0.0,10087,751,1.0,27,3975.0,10017,146,5365.0,25,1.0,10009,70,6205.0,68,10.0,10096,25,1.0,27,3975.0,10123,25,1.0,27,3975.0,10049,25,1.0,27,3975.0,10146,25,1.0,27,3975.0,10016,27,3975.0,25,1.0,10062,27,3975.0,25,1.0,10009,27,3975.0,76,2.0,10096,25,1.0,27,3975.0,10016,25,1.0,119,6022.0,10090,27,3975.0,25,1.0,10122,25,1.0,27,3975.0,10147,27,3975.0,1083,90.0,10123,25,1.0,27,3975.0,10016,27,3975.0,25,1.0,10087,27,3975.0,751,1.0,10148,25,1.0,27,3975.0,10138,27,3975.0,1015,3572.0,10056,350,360.0,351,5257.0,10057,360,2300.0,27,3975.0,10148,27,3975.0,25,1.0,10071,505,25.0,504,25.0,10059,25,1.0,27,3975.0,10138,1015,3571.0,102,5483.0,10059,25,1.0,27,3975.0,10012,25,1.0,25,1.0,10047,301,1.0,299,6198.0,10136,1009,8.0,1004,6326.0,10140,27,3975.0,1022,21.0,10009,73,0.0,79,20.0,10065,27,3975.0,27,3975.0,10073,543,70.0,548,644.0,10149,25,1.0,1105,3060.0,10011,96,1.0,27,3975.0,10015,113,6285.0,112,100.0,10087,751,1.0,27,3975.0,10056,351,5257.0,350,350.0,10057,358,5247.0,27,3975.0,10005,43,6040.0,25,1.0,10150,400,6238.0,403,4.0,10005,25,1.0,43,6040.0,10105,25,1.0,27,3975.0,10107,27,3975.0,847,21.0,10151,27,3975.0,25,1.0,10087,751,1.0,27,3975.0,10063,410,1.0,0.0,0.0,10150,27,3975.0,25,1.0,10087,751,1.0,27,3975.0,10063,410,1.0,0.0,0.0,10150,25,1.0,27,3975.0,10063,410,1.0,0.0,0.0,10087,751,1.0,27,3975.0,10150,27,3975.0,25,1.0,10022,152,100.0,27,3975.0
